Asset,Timeframe,Strategy_ID,Strategy_Name,Strategies,Trades,Win_Rate,ROI,SL,TP
SOLUSDT,4h,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",15,6.67,-28.56,0.015,0.09
BTCUSDT,1h,26,ADX_Strength_Entry,"ADX_Trend, EMA_Cross, Supertrend",136,15.44,-28.58,0.012,0.08
BTCUSDT,1h,61,EMA_Cross_Trend,"EMA_Cross, ADX_Trend, Supertrend",136,15.44,-28.58,0.012,0.08
BTCUSDT,1h,40,Supertrend_Cluster_Pro,"Supertrend, EMA_Cross, Volume_Spike",136,15.44,-28.58,0.012,0.08
XRPUSDT,4h,229,Momentum_Trade,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",26,11.54,-28.61,0.015,0.09
BTCUSDT,4h,93,MACD_Cross_Pro,"MACD_Cross, EMA_Cross, Volume_Spike",101,17.82,-28.66,0.01,0.07
BTCUSDT,1h,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",115,15.65,-28.66,0.012,0.08
BTCUSDT,4h,229,Momentum_Trade,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",36,13.89,-28.76,0.015,0.09
BTCUSDT,4h,179,Stochastic_Pro_Trade,"Stochastic, EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",70,17.14,-28.81,0.015,0.09
ETHUSDT,15m,117,BB_Stochastic_Pro,"BB_Lower, Stochastic, MACD_Cross",201,12.94,-28.88,0.008,0.06
BTCUSDT,15m,92,RSI_Bounce,"RSI_Oversold, BB_Lower, VWAP",110,12.73,-28.96,0.008,0.06
BTCUSDT,15m,82,BB_Squeeze_Pro,"BB_Lower, RSI_Oversold, VWAP",110,12.73,-28.96,0.008,0.06
BTCUSDT,15m,11,VWAP_Reversal,"VWAP, RSI_Oversold, BB_Lower",110,12.73,-28.96,0.008,0.06
BTCUSDT,15m,19,Support_Bounce,"BB_Lower, VWAP, RSI_Oversold",110,12.73,-28.96,0.008,0.06
BTCUSDT,15m,142,RSI_VWAP_Trade,"RSI_Oversold, VWAP, BB_Lower",110,12.73,-28.96,0.008,0.06
BTCUSDT,15m,64,VWAP_Support_Level,"VWAP, BB_Lower, RSI_Oversold",110,12.73,-28.96,0.008,0.06
XRPUSDT,4h,180,Volume_Trend_ADX,"Volume_Spike, Trend_MA50, ADX_Trend, EMA_Cross, MACD_Cross",33,12.12,-28.98,0.018,0.1
XRPUSDT,4h,193,MACD_Trend_Strength,"MACD_Cross, Trend_MA50, ADX_Trend, EMA_Cross, Volume_Spike",33,12.12,-28.98,0.018,0.1
SOLUSDT,4h,111,EMA_Acceleration,"EMA_Cross, MACD_Cross, Volume_Spike",61,18.03,-29.03,0.015,0.09
BTCUSDT,15m,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",89,12.36,-29.17,0.01,0.07
BTCUSDT,15m,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",39,12.82,-29.22,0.018,0.1
BTCUSDT,15m,187,ADX_EMA_BB,"ADX_Trend, EMA_Cross, BB_Lower, Stochastic",68,11.76,-29.3,0.012,0.08
SOLUSDT,4h,108,BB_Stochastic_Combo,"BB_Lower, Stochastic, VWAP",63,20.63,-29.35,0.008,0.06
SOLUSDT,4h,45,Support_Resistance_Bounce,"BB_Lower, VWAP, Stochastic",63,20.63,-29.35,0.008,0.06
SOLUSDT,4h,158,BB_MACD_Trade,"BB_Lower, MACD_Cross, Stochastic",71,19.72,-29.37,0.01,0.07
SOLUSDT,4h,21,Bollinger_Squeeze_Entry,"BB_Lower, MACD_Cross, Stochastic",71,19.72,-29.37,0.01,0.07
XRPUSDT,4h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",25,12,-29.39,0.018,0.1
BTCUSDT,15m,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",76,13.16,-29.41,0.012,0.08
BNBUSDT,15m,1,EMA_RSI_Momentum,"EMA_Cross, RSI_Oversold, Trend_MA50",141,15.6,-29.41,0.008,0.06
BTCUSDT,15m,218,BB_Stochastic_ADX_Trend,"BB_Lower, Stochastic, ADX_Trend, Trend_MA50, EMA_Cross",43,11.63,-29.45,0.015,0.09
ETHUSDT,1h,84,VWAP_Cluster,"VWAP, Supertrend, RSI_Oversold",325,18.77,-29.46,0.01,0.07
ETHUSDT,1h,135,Supertrend_RSI,"Supertrend, RSI_Oversold, Trend_MA50",325,18.77,-29.46,0.01,0.07
ETHUSDT,1h,95,Supertrend_Pro,"Supertrend, RSI_Oversold, Trend_MA50",325,18.77,-29.46,0.01,0.07
ETHUSDT,1h,10,Supertrend_Cluster,"Supertrend, ADX_Trend, Trend_MA50",325,18.77,-29.46,0.01,0.07
XRPUSDT,4h,51,Trend_Pullback_Entry,"EMA_Cross, BB_Lower, Trend_MA50",91,17.58,-29.49,0.008,0.06
BTCUSDT,15m,24,Volume_Surge_Entry,"Volume_Spike, EMA_Cross, RSI_Oversold",119,12.61,-29.55,0.008,0.06
ETHUSDT,1h,98,BB_Recovery,"BB_Lower, RSI_Oversold, Stochastic",269,18.59,-29.56,0.008,0.06
BTCUSDT,1h,208,BB_Stochastic_MACD_ADX,"BB_Lower, Stochastic, MACD_Cross, ADX_Trend, Supertrend",85,15.29,-29.62,0.015,0.09
ETHUSDT,1h,24,Volume_Surge_Entry,"Volume_Spike, EMA_Cross, RSI_Oversold",364,17.86,-29.66,0.008,0.06
ETHUSDT,4h,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",155,20,-29.69,0.012,0.08
ETHUSDT,4h,171,EMA_MACD_Stochastic,"EMA_Cross, MACD_Cross, Stochastic, ADX_Trend",129,20.16,-29.84,0.015,0.09
SOLUSDT,4h,229,Momentum_Trade,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",24,8.33,-29.86,0.015,0.09
BTCUSDT,1h,49,Stochastic_Momentum,"Stochastic, MACD_Cross, ADX_Trend",179,15.64,-30.04,0.01,0.07
SOLUSDT,1h,7,Mean_Reversion_Pro,"BB_Lower, RSI_Oversold, Stochastic, VWAP",34,5.88,-30.06,0.008,0.06
SOLUSDT,1h,152,RSI_Confirmation,"RSI_Oversold, Stochastic, BB_Lower, VWAP",34,5.88,-30.06,0.008,0.06
SOLUSDT,1h,37,Oversold_Recovery,"RSI_Oversold, Stochastic, BB_Lower, VWAP",34,5.88,-30.06,0.008,0.06
SOLUSDT,1h,55,Double_Bottom_Formation,"BB_Lower, RSI_Oversold, Stochastic, VWAP",34,5.88,-30.06,0.008,0.06
SOLUSDT,1h,148,BB_Stochastic_Trade,"BB_Lower, Stochastic, RSI_Oversold, VWAP",34,5.88,-30.06,0.008,0.06
ETHUSDT,4h,30,Conservative_Growth,"EMA_Cross, ADX_Trend, Trend_MA50, VWAP",168,20.24,-30.06,0.01,0.07
XRPUSDT,4h,161,EMA_Break_Momentum,"EMA_Cross, Breakout_20, MACD_Cross, ADX_Trend",38,13.16,-30.08,0.018,0.1
SOLUSDT,4h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",24,12.5,-30.17,0.018,0.1
XRPUSDT,4h,17,MACD_Divergence,"MACD_Cross, EMA_Cross, BB_Lower",94,19.15,-30.23,0.008,0.06
SOLUSDT,4h,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",31,16.13,-30.31,0.018,0.1
BTCUSDT,4h,96,VWAP_Momentum,"VWAP, EMA_Cross, MACD_Cross",81,16.05,-30.32,0.012,0.08
XRPUSDT,4h,200,Volume_All_Confirm,"Volume_Spike, EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP",16,6.25,-30.32,0.02,0.12
BNBUSDT,15m,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",55,16.36,-30.33,0.015,0.09
BNBUSDT,15m,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",55,16.36,-30.33,0.015,0.09
BNBUSDT,15m,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",55,16.36,-30.33,0.015,0.09
BTCUSDT,1h,157,ADX_BB_Entry,"ADX_Trend, BB_Lower, EMA_Cross",137,15.33,-30.34,0.012,0.08
SOLUSDT,4h,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",32,12.5,-30.35,0.015,0.09
BTCUSDT,1h,222,Moderate_Strategy,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",155,17.42,-30.36,0.012,0.07
ETHUSDT,15m,63,MACD_Signal_Line,"MACD_Cross, EMA_Cross, Trend_MA50",150,14,-30.42,0.01,0.07
ETHUSDT,15m,56,Triple_EMA_Cross,"EMA_Cross, MACD_Cross, Trend_MA50",150,14,-30.42,0.01,0.07
XRPUSDT,4h,90,Max_Agreement,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP",41,14.63,-30.43,0.025,0.15
BTCUSDT,1h,88,Volume_Spike_Pro,"Volume_Spike, EMA_Cross, Stochastic",161,15.53,-30.44,0.01,0.07
BNBUSDT,15m,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",55,16.36,-30.5,0.015,0.09
BTCUSDT,4h,171,EMA_MACD_Stochastic,"EMA_Cross, MACD_Cross, Stochastic, ADX_Trend",71,16.9,-30.55,0.015,0.09
ETHUSDT,1h,2,MACD_Supertrend_Combo,"MACD_Cross, Supertrend, ADX_Trend",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,103,MACD_Histogram_Pro,"MACD_Cross, Supertrend, Volume_Spike",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,65,Supertrend_Reversal_Pro,"Supertrend, RSI_Oversold, MACD_Cross",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,80,Supertrend_Momentum,"Supertrend, EMA_Cross, MACD_Cross",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,112,RSI_MACD_Combo,"RSI_Oversold, MACD_Cross, Supertrend",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,44,MACD_Zero_Cross,"MACD_Cross, EMA_Cross, Supertrend",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,14,Dual_Confirmation,"MACD_Cross, RSI_Oversold, Supertrend",326,18.71,-30.58,0.01,0.07
ETHUSDT,1h,21,Bollinger_Squeeze_Entry,"BB_Lower, MACD_Cross, Stochastic",247,18.62,-30.68,0.01,0.07
ETHUSDT,1h,158,BB_MACD_Trade,"BB_Lower, MACD_Cross, Stochastic",247,18.62,-30.68,0.01,0.07
XRPUSDT,4h,12,EMA_Cloud_Strength,"EMA_Cross, Trend_MA50, ADX_Trend",36,11.11,-30.74,0.015,0.09
XRPUSDT,4h,91,Trend_Follower_Pro,"EMA_Cross, Trend_MA50, ADX_Trend",36,11.11,-30.74,0.015,0.09
SOLUSDT,4h,35,RSI_Momentum_Burst,"RSI_Oversold, MACD_Cross, Volume_Spike",63,20.63,-31.09,0.012,0.08
BNBUSDT,4h,192,RSI_Stochastic_ADX,"RSI_Oversold, Stochastic, ADX_Trend, MACD_Cross",69,15.94,-31.12,0.012,0.08
ETHUSDT,4h,218,BB_Stochastic_ADX_Trend,"BB_Lower, Stochastic, ADX_Trend, Trend_MA50, EMA_Cross",94,18.09,-31.13,0.015,0.09
BNBUSDT,4h,28,Breakout_Pullback,"Breakout_20, RSI_Oversold, BB_Lower",67,20.9,-31.21,0.01,0.07
BTCUSDT,1h,112,RSI_MACD_Combo,"RSI_Oversold, MACD_Cross, Supertrend",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,14,Dual_Confirmation,"MACD_Cross, RSI_Oversold, Supertrend",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,2,MACD_Supertrend_Combo,"MACD_Cross, Supertrend, ADX_Trend",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,10,Supertrend_Cluster,"Supertrend, ADX_Trend, Trend_MA50",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,80,Supertrend_Momentum,"Supertrend, EMA_Cross, MACD_Cross",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,135,Supertrend_RSI,"Supertrend, RSI_Oversold, Trend_MA50",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,103,MACD_Histogram_Pro,"MACD_Cross, Supertrend, Volume_Spike",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,84,VWAP_Cluster,"VWAP, Supertrend, RSI_Oversold",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,44,MACD_Zero_Cross,"MACD_Cross, EMA_Cross, Supertrend",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,95,Supertrend_Pro,"Supertrend, RSI_Oversold, Trend_MA50",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,65,Supertrend_Reversal_Pro,"Supertrend, RSI_Oversold, MACD_Cross",181,15.47,-31.29,0.01,0.07
BTCUSDT,1h,168,BB_Stochastic_ADX,"BB_Lower, Stochastic, ADX_Trend, VWAP",155,15.48,-31.31,0.01,0.07
ETHUSDT,1h,69,Stochastic_KD_Cross,"Stochastic, EMA_Cross, RSI_Oversold",387,17.83,-31.31,0.008,0.06
BTCUSDT,15m,93,MACD_Cross_Pro,"MACD_Cross, EMA_Cross, Volume_Spike",93,12.9,-31.31,0.01,0.07
BTCUSDT,1h,22,VWAP_Trend_Follow,"VWAP, EMA_Cross, ADX_Trend",136,15.44,-31.32,0.012,0.08
BTCUSDT,4h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",39,15.38,-31.39,0.018,0.1
ETHUSDT,4h,99,Stochastic_Pro,"Stochastic, MACD_Cross, EMA_Cross",186,20.43,-31.49,0.01,0.07
BTCUSDT,1h,174,Breakout_Multi_Signal,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross, Supertrend",41,12.2,-31.56,0.02,0.12
BTCUSDT,1h,71,Trend_Channel_Bounce,"BB_Lower, Trend_MA50, VWAP",161,14.91,-31.61,0.01,0.07
BNBUSDT,15m,31,Triple_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold",145,15.86,-31.64,0.008,0.06
ETHUSDT,4h,179,Stochastic_Pro_Trade,"Stochastic, EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",126,19.84,-31.73,0.015,0.09
BTCUSDT,1h,92,RSI_Bounce,"RSI_Oversold, BB_Lower, VWAP",188,15.43,-31.84,0.008,0.06
BTCUSDT,1h,142,RSI_VWAP_Trade,"RSI_Oversold, VWAP, BB_Lower",188,15.43,-31.84,0.008,0.06
BTCUSDT,1h,82,BB_Squeeze_Pro,"BB_Lower, RSI_Oversold, VWAP",188,15.43,-31.84,0.008,0.06
BTCUSDT,1h,19,Support_Bounce,"BB_Lower, VWAP, RSI_Oversold",188,15.43,-31.84,0.008,0.06
BTCUSDT,1h,11,VWAP_Reversal,"VWAP, RSI_Oversold, BB_Lower",188,15.43,-31.84,0.008,0.06
BTCUSDT,1h,64,VWAP_Support_Level,"VWAP, BB_Lower, RSI_Oversold",188,15.43,-31.84,0.008,0.06
XRPUSDT,4h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",37,10.81,-32.03,0.015,0.09
BNBUSDT,15m,162,RSI_Stochastic_Pro,"RSI_Oversold, Stochastic, BB_Lower, MACD_Cross",92,16.3,-32.07,0.008,0.06
XRPUSDT,4h,15,Aggressive_Growth,"EMA_Cross, MACD_Cross, Volume_Spike, Breakout_20, ADX_Trend, VWAP",17,5.88,-32.08,0.02,0.12
BTCUSDT,1h,39,ADX_Volatility_Trade,"ADX_Trend, BB_Lower, RSI_Oversold",182,15.38,-32.08,0.01,0.07
BTCUSDT,1h,127,ADX_BB_Combo,"ADX_Trend, BB_Lower, RSI_Oversold",182,15.38,-32.08,0.01,0.07
SOLUSDT,4h,86,EMA_Convergence_Pro,"EMA_Cross, Trend_MA50, VWAP, MACD_Cross",40,12.5,-32.08,0.012,0.08
XRPUSDT,4h,42,Dual_Stochastic,"Stochastic, RSI_Oversold, MACD_Cross",75,20,-32.24,0.008,0.06
BNBUSDT,1h,45,Support_Resistance_Bounce,"BB_Lower, VWAP, Stochastic",255,17.25,-32.26,0.008,0.06
BNBUSDT,1h,108,BB_Stochastic_Combo,"BB_Lower, Stochastic, VWAP",255,17.25,-32.26,0.008,0.06
SOLUSDT,4h,176,VWAP_Momentum_Pro,"VWAP, EMA_Cross, MACD_Cross, Volume_Spike",25,8,-32.35,0.015,0.09
ETHUSDT,15m,221,Conservative_Entry,"EMA_Cross, Trend_MA50, ADX_Trend",245,15.51,-32.5,0.008,0.05
XRPUSDT,4h,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",34,11.76,-32.51,0.015,0.09
SOLUSDT,4h,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",27,11.11,-32.54,0.015,0.09
BTCUSDT,1h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",91,15.38,-32.58,0.015,0.09
BTCUSDT,4h,190,Trend_All_Confirm,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend, MACD_Cross",43,16.28,-32.58,0.018,0.1
BTCUSDT,1h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",91,15.38,-32.58,0.015,0.09
XRPUSDT,4h,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",32,9.38,-32.66,0.015,0.09
BTCUSDT,1h,201,EMA_RSI_MACD_ADX,"EMA_Cross, RSI_Oversold, MACD_Cross, ADX_Trend",91,15.38,-32.68,0.015,0.09
BTCUSDT,1h,120,Multi_Indicator,"EMA_Cross, MACD_Cross, RSI_Oversold, ADX_Trend",91,15.38,-32.68,0.015,0.09
BTCUSDT,1h,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",113,15.04,-32.69,0.012,0.08
BTCUSDT,1h,73,Multi_Signal_Entry,"EMA_Cross, RSI_Oversold, MACD_Cross, Supertrend",120,15,-32.74,0.012,0.08
BTCUSDT,1h,151,EMA_Pro_Entry,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend",120,15,-32.74,0.012,0.08
BTCUSDT,4h,184,Breakout_ADX_Pro,"Breakout_20, ADX_Trend, Volume_Spike, EMA_Cross, MACD_Cross",27,11.11,-32.8,0.02,0.12
BTCUSDT,4h,75,High_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike, ADX_Trend, Breakout_20",27,11.11,-32.8,0.02,0.12
ETHUSDT,1h,221,Conservative_Entry,"EMA_Cross, Trend_MA50, ADX_Trend",459,20.92,-32.83,0.008,0.05
XRPUSDT,4h,190,Trend_All_Confirm,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend, MACD_Cross",43,13.95,-32.95,0.018,0.1
BTCUSDT,1h,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",135,15.56,-33.07,0.01,0.07
ETHUSDT,1h,27,EMA_Retracement,"EMA_Cross, BB_Lower, RSI_Oversold",405,18.02,-33.16,0.008,0.06
ETHUSDT,1h,76,EMA_Divergence,"EMA_Cross, RSI_Oversold, BB_Lower",405,18.02,-33.16,0.008,0.06
BTCUSDT,4h,17,MACD_Divergence,"MACD_Cross, EMA_Cross, BB_Lower",137,16.79,-33.25,0.008,0.06
BTCUSDT,1h,25,Stochastic_Cross_Pro,"Stochastic, MACD_Cross, Trend_MA50",155,14.84,-33.26,0.01,0.07
BTCUSDT,1h,99,Stochastic_Pro,"Stochastic, MACD_Cross, EMA_Cross",153,15.03,-33.29,0.01,0.07
BTCUSDT,4h,56,Triple_EMA_Cross,"EMA_Cross, MACD_Cross, Trend_MA50",78,16.67,-33.34,0.01,0.07
BTCUSDT,4h,63,MACD_Signal_Line,"MACD_Cross, EMA_Cross, Trend_MA50",78,16.67,-33.34,0.01,0.07
BTCUSDT,1h,48,Breakout_Retest,"Breakout_20, RSI_Oversold, BB_Lower",165,14.55,-33.5,0.008,0.06
BNBUSDT,1h,51,Trend_Pullback_Entry,"EMA_Cross, BB_Lower, Trend_MA50",259,16.6,-33.64,0.008,0.06
XRPUSDT,4h,217,ADX_EMA_VWAP_MACD,"ADX_Trend, EMA_Cross, VWAP, MACD_Cross, Supertrend",40,12.5,-33.66,0.018,0.1
BTCUSDT,1h,21,Bollinger_Squeeze_Entry,"BB_Lower, MACD_Cross, Stochastic",142,15.49,-33.79,0.01,0.07
BTCUSDT,1h,158,BB_MACD_Trade,"BB_Lower, MACD_Cross, Stochastic",142,15.49,-33.79,0.01,0.07
ETHUSDT,1h,31,Triple_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold",353,17.85,-33.8,0.008,0.06
BTCUSDT,1h,188,BB_Stochastic_VWAP,"BB_Lower, Stochastic, VWAP, EMA_Cross",119,14.29,-33.96,0.01,0.07
BTCUSDT,1h,181,EMA_BB_Stochastic,"EMA_Cross, BB_Lower, Stochastic, VWAP",119,14.29,-33.96,0.01,0.07
SOLUSDT,4h,90,Max_Agreement,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP",41,17.07,-34.03,0.025,0.15
XRPUSDT,4h,79,RSI_Recovery,"RSI_Oversold, Stochastic, Trend_MA50",97,19.59,-34.04,0.008,0.06
BNBUSDT,15m,196,VWAP_MACD_ADX,"VWAP, MACD_Cross, ADX_Trend, Trend_MA50, EMA_Cross",50,16,-34.09,0.015,0.09
BNBUSDT,15m,206,VWAP_Trend_Entry,"VWAP, Trend_MA50, EMA_Cross, ADX_Trend, MACD_Cross",50,16,-34.09,0.015,0.09
BTCUSDT,1h,192,RSI_Stochastic_ADX,"RSI_Oversold, Stochastic, ADX_Trend, MACD_Cross",106,14.15,-34.1,0.012,0.08
BTCUSDT,1h,230,Scalp_Trade,"RSI_Oversold, BB_Lower, VWAP, Stochastic",262,19.85,-34.16,0.004,0.025
ETHUSDT,15m,31,Triple_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold",215,13.49,-34.2,0.008,0.06
SOLUSDT,1h,108,BB_Stochastic_Combo,"BB_Lower, Stochastic, VWAP",61,11.48,-34.22,0.008,0.06
SOLUSDT,1h,45,Support_Resistance_Bounce,"BB_Lower, VWAP, Stochastic",61,11.48,-34.22,0.008,0.06
ETHUSDT,4h,25,Stochastic_Cross_Pro,"Stochastic, MACD_Cross, Trend_MA50",194,20.1,-34.26,0.01,0.07
XRPUSDT,4h,104,Breakout_Success,"Breakout_20, Volume_Spike, ADX_Trend",69,17.39,-34.27,0.018,0.1
XRPUSDT,4h,53,ADX_Breakout_Pro,"ADX_Trend, Breakout_20, Volume_Spike",69,17.39,-34.27,0.018,0.1
XRPUSDT,4h,72,Breakout_Volume_Confirm,"Breakout_20, Volume_Spike, ADX_Trend",69,17.39,-34.27,0.018,0.1
XRPUSDT,4h,100,Volume_Confirm,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",69,17.39,-34.27,0.018,0.1
XRPUSDT,4h,13,Volume_Profile_Breakout,"Volume_Spike, Breakout_20, ADX_Trend",69,17.39,-34.27,0.018,0.1
SOLUSDT,4h,56,Triple_EMA_Cross,"EMA_Cross, MACD_Cross, Trend_MA50",61,14.75,-34.32,0.01,0.07
SOLUSDT,4h,63,MACD_Signal_Line,"MACD_Cross, EMA_Cross, Trend_MA50",61,14.75,-34.32,0.01,0.07
XRPUSDT,4h,69,Stochastic_KD_Cross,"Stochastic, EMA_Cross, RSI_Oversold",103,19.42,-34.57,0.008,0.06
XRPUSDT,4h,220,Ultimate_Entry,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP, Trend_MA50, Volume_Spike",15,6.67,-34.8,0.025,0.15
SOLUSDT,4h,166,VWAP_ADX_Strength,"VWAP, ADX_Trend, EMA_Cross, MACD_Cross",38,13.16,-34.9,0.015,0.09
XRPUSDT,4h,206,VWAP_Trend_Entry,"VWAP, Trend_MA50, EMA_Cross, ADX_Trend, MACD_Cross",33,9.09,-34.93,0.015,0.09
XRPUSDT,4h,196,VWAP_MACD_ADX,"VWAP, MACD_Cross, ADX_Trend, Trend_MA50, EMA_Cross",33,9.09,-34.93,0.015,0.09
SOLUSDT,4h,81,Breakout_Thermo,"Breakout_20, Volume_Spike, ADX_Trend, Trend_MA50",37,13.51,-34.99,0.018,0.1
XRPUSDT,4h,176,VWAP_Momentum_Pro,"VWAP, EMA_Cross, MACD_Cross, Volume_Spike",29,10.34,-35.14,0.015,0.09
ETHUSDT,4h,197,ADX_BB_MACD,"ADX_Trend, BB_Lower, MACD_Cross, Stochastic",100,19,-35.29,0.012,0.08
SOLUSDT,4h,206,VWAP_Trend_Entry,"VWAP, Trend_MA50, EMA_Cross, ADX_Trend, MACD_Cross",30,10,-35.33,0.015,0.09
BTCUSDT,1h,62,RSI_Extreme_Reversal,"RSI_Oversold, Stochastic, BB_Lower, VWAP",182,12.64,-35.33,0.005,0.05
SOLUSDT,4h,196,VWAP_MACD_ADX,"VWAP, MACD_Cross, ADX_Trend, Trend_MA50, EMA_Cross",30,10,-35.33,0.015,0.09
SOLUSDT,4h,96,VWAP_Momentum,"VWAP, EMA_Cross, MACD_Cross",54,14.81,-35.34,0.012,0.08
BTCUSDT,4h,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",55,14.55,-35.34,0.015,0.09
BNBUSDT,1h,224,Low_Risk_Trade,"RSI_Oversold, BB_Lower, VWAP",424,18.87,-35.36,0.005,0.04
BTCUSDT,4h,166,VWAP_ADX_Strength,"VWAP, ADX_Trend, EMA_Cross, MACD_Cross",62,14.52,-35.36,0.015,0.09
SOLUSDT,4h,46,EMA_Rainbow_Stack,"EMA_Cross, Trend_MA50, ADX_Trend, VWAP",43,11.63,-35.49,0.012,0.08
ETHUSDT,15m,1,EMA_RSI_Momentum,"EMA_Cross, RSI_Oversold, Trend_MA50",214,13.08,-35.51,0.008,0.06
BTCUSDT,4h,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",49,14.29,-35.54,0.015,0.09
BTCUSDT,4h,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",49,14.29,-35.54,0.015,0.09
BTCUSDT,4h,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",49,14.29,-35.54,0.015,0.09
BTCUSDT,4h,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",49,14.29,-35.54,0.015,0.09
SOLUSDT,4h,178,BB_EMA_VWAP,"BB_Lower, EMA_Cross, VWAP, Trend_MA50",37,10.81,-35.59,0.012,0.08
BTCUSDT,1h,98,BB_Recovery,"BB_Lower, RSI_Oversold, Stochastic",172,14.53,-35.65,0.008,0.06
BTCUSDT,1h,1,EMA_RSI_Momentum,"EMA_Cross, RSI_Oversold, Trend_MA50",184,14.13,-35.77,0.008,0.06
XRPUSDT,4h,204,Breakout_Stochastic_ADX,"Breakout_20, Stochastic, ADX_Trend, Supertrend, EMA_Cross",39,15.38,-35.97,0.02,0.12
